Datetime,Open,High,Low,Close,Volume
2020-05-28 08:12:00-04:00,180.47,180.5,180.47,180.5,0
2020-05-28 08:13:00-04:00,180.6,180.6,180.5,180.5,0
2020-05-28 08:14:00-04:00,180.3,180.3,180.2,180.2,0
2020-05-28 08:15:00-04:00,180.9988,181.45,180.0,180.02,0
2020-05-28 08:16:00-04:00,180.49,180.49,180.4,180.4,0
2020-05-28 08:17:00-04:00,180.5,180.5,180.49,180.49,0
2020-05-28 08:18:00-04:00,180.24,180.33,180.0,180.0,0
2020-05-28 08:20:00-04:00,180.18,180.18,180.0,180.0,0
2020-05-28 08:21:00-04:00,180.0,180.0,179.5,179.52,0
2020-05-28 08:22:00-04:00,179.54,179.77,179.2748,179.77,0
2020-05-28 08:23:00-04:00,179.51,179.51,179.5,179.5,0
2020-05-28 08:24:00-04:00,179.53,179.55,179.31,179.31,0
2020-05-28 08:25:00-04:00,179.36,179.36,179.33,179.33,0
2020-05-28 08:26:00-04:00,179.34,179.67,179.34,179.67,0
2020-05-28 08:27:00-04:00,179.67,179.7,179.4,179.52,0
2020-05-28 08:28:00-04:00,179.65,179.9862,179.65,179.9862,0
2020-05-28 08:29:00-04:00,179.73,179.89,179.73,179.89,0
2020-05-28 08:30:00-04:00,179.79,180.0,179.62,179.95,0
2020-05-28 08:31:00-04:00,179.63,179.9,179.57,179.79,0
2020-05-28 08:33:00-04:00,179.76,179.86,179.6,179.61,0
2020-05-28 08:35:00-04:00,179.8,179.8,179.35,179.35,0
2020-05-28 08:36:00-04:00,179.47,179.6,179.3,179.34,0
2020-05-28 08:37:00-04:00,179.28,179.62,179.25,179.33,0
2020-05-28 08:38:00-04:00,179.33,179.5,179.15,179.15,0
2020-05-28 08:39:00-04:00,179.3,179.3,179.25,179.25,0
2020-05-28 08:40:00-04:00,179.48,179.48,179.48,179.48,0
2020-05-28 08:41:00-04:00,179.28,179.3,179.26,179.26,0
2020-05-28 08:42:00-04:00,179.4,179.4,179.34,179.34,0
2020-05-28 08:43:00-04:00,179.4,179.4,179.4,179.4,0
2020-05-28 08:44:00-04:00,179.3,179.3,179.3,179.3,0
2020-05-28 08:45:00-04:00,179.34,179.47,179.26,179.3,0
2020-05-28 08:46:00-04:00,179.27,179.27,178.7,178.7,0
2020-05-28 08:47:00-04:00,178.99,179.35,178.99,179.35,0
2020-05-28 08:48:00-04:00,179.4,179.4,179.4,179.4,0
2020-05-28 08:51:00-04:00,179.48,179.8,179.48,179.8,0
2020-05-28 08:52:00-04:00,179.7,179.7,179.48,179.51,0
2020-05-28 08:53:00-04:00,179.46,179.51,179.33,179.39,0
2020-05-28 08:54:00-04:00,179.01,179.31,179.0,179.3,0
2020-05-28 08:55:00-04:00,179.3,179.45,179.02,179.45,0
2020-05-28 08:58:00-04:00,179.55,179.55,179.45,179.45,0
2020-05-28 08:59:00-04:00,179.45,179.55,179.3,179.3,0
2020-05-28 09:00:00-04:00,179.28,179.28,178.94,178.94,0
2020-05-28 09:01:00-04:00,179.16,179.16,178.66,178.6864,0
2020-05-28 09:02:00-04:00,178.73,178.95,178.65,178.8,0
2020-05-28 09:03:00-04:00,178.66,178.66,178.65,178.65,0
2020-05-28 09:04:00-04:00,179.0,179.05,179.0,179.05,0
2020-05-28 09:05:00-04:00,179.23,179.23,178.96,178.96,0
2020-05-28 09:06:00-04:00,178.99,179.04,178.75,178.77,0
2020-05-28 09:07:00-04:00,178.75,179.0,178.61,179.0,0
2020-05-28 09:08:00-04:00,179.0,179.0,178.91,178.91,0
2020-05-28 09:09:00-04:00,179.0,179.05,178.61,178.83,0
2020-05-28 09:10:00-04:00,178.66,178.73,178.5,178.6,0
2020-05-28 09:11:00-04:00,178.6,179.0,178.5635,179.0,0
2020-05-28 09:12:00-04:00,178.96,179.0,178.93,178.99,0
2020-05-28 09:13:00-04:00,179.0,179.2,179.0,179.19,0
2020-05-28 09:14:00-04:00,179.1896,179.26,179.1,179.26,0
2020-05-28 09:15:00-04:00,179.5,179.5,179.2,179.4,0
2020-05-28 09:16:00-04:00,179.35,179.6,179.2541,179.6,0
2020-05-28 09:17:00-04:00,179.58,179.65,179.58,179.65,0
2020-05-28 09:18:00-04:00,179.6,179.6,179.5204,179.5204,0
2020-05-28 09:19:00-04:00,179.52,179.63,179.5,179.5,0
2020-05-28 09:20:00-04:00,179.6,179.6,179.59,179.59,0
2020-05-28 09:21:00-04:00,179.6499,179.6499,179.6499,179.6499,0
2020-05-28 09:22:00-04:00,179.5006,179.64,179.5,179.6,0
2020-05-28 09:23:00-04:00,179.55,179.56,179.45,179.45,0
2020-05-28 09:24:00-04:00,179.32,179.6,179.3,179.3,0
2020-05-28 09:25:00-04:00,179.31,179.31,179.3,179.3,0
2020-05-28 09:26:00-04:00,179.3002,179.38,179.2,179.38,0
2020-05-28 09:27:00-04:00,179.38,179.45,179.35,179.45,0
2020-05-28 09:28:00-04:00,179.31,179.4,179.25,179.4,0
2020-05-28 09:30:00-04:00,180.74000549316406,181.47999572753906,180.6199951171875,181.19000244140625,1022505
2020-05-28 09:31:00-04:00,181.16259765625,181.49000549316406,180.9199981689453,181.05999755859375,172103
2020-05-28 09:32:00-04:00,181.02000427246094,181.25,180.9199981689453,181.10659790039062,118818
2020-05-28 09:33:00-04:00,181.11000061035156,181.27999877929688,180.83999633789062,180.9600067138672,111809
2020-05-28 09:34:00-04:00,180.92999267578125,180.97999572753906,180.52000427246094,180.87330627441406,142150
2020-05-28 09:35:00-04:00,180.86000061035156,181.21539306640625,180.83009338378906,181.2093963623047,112890
2020-05-28 09:36:00-04:00,181.24000549316406,181.6699981689453,181.17999267578125,181.55990600585938,125849
2020-05-28 09:37:00-04:00,181.5500030517578,181.74000549316406,181.47000122070312,181.52999877929688,90802
2020-05-28 09:38:00-04:00,181.52499389648438,181.6300048828125,181.44000244140625,181.52000427246094,100859
2020-05-28 09:39:00-04:00,181.52999877929688,181.74000549316406,181.3300018310547,181.35670471191406,126298
2020-05-28 09:40:00-04:00,181.38999938964844,181.90499877929688,181.3300018310547,181.77999877929688,106615
2020-05-28 09:41:00-04:00,181.72999572753906,181.91000366210938,181.66000366210938,181.75,87785
2020-05-28 09:42:00-04:00,181.75999450683594,182.0780029296875,181.7100067138672,181.9499053955078,128415
2020-05-28 09:43:00-04:00,181.97000122070312,182.2375030517578,181.9149932861328,182.1999969482422,90532
2020-05-28 09:44:00-04:00,182.1999969482422,182.35000610351562,182.0,182.02980041503906,96892
2020-05-28 09:45:00-04:00,182.0449981689453,182.10000610351562,181.69000244140625,181.77000427246094,103145
2020-05-28 09:46:00-04:00,181.78500366210938,182.0399932861328,181.74000549316406,181.98500061035156,88151
2020-05-28 09:47:00-04:00,181.99180603027344,182.3800048828125,181.97000122070312,182.1999969482422,103772
2020-05-28 09:48:00-04:00,182.1999969482422,182.22999572753906,181.97000122070312,181.97999572753906,69844
2020-05-28 09:49:00-04:00,181.99110412597656,182.01499938964844,181.72000122070312,181.80050659179688,65017
2020-05-28 09:50:00-04:00,181.8000030517578,181.8000030517578,181.5,181.51499938964844,93120
2020-05-28 09:51:00-04:00,181.5290985107422,181.75,181.50999450683594,181.6199951171875,75251
2020-05-28 09:52:00-04:00,181.6199951171875,181.7855987548828,181.5800018310547,181.65499877929688,71514
2020-05-28 09:53:00-04:00,181.64999389648438,181.6750030517578,181.49000549316406,181.53700256347656,73563
2020-05-28 09:54:00-04:00,181.5399932861328,181.60000610351562,181.4600067138672,181.55259704589844,64748
2020-05-28 09:55:00-04:00,181.5679931640625,181.5679931640625,181.1999969482422,181.36000061035156,104514
2020-05-28 09:56:00-04:00,181.3800048828125,181.47979736328125,181.1699981689453,181.25999450683594,92763
2020-05-28 09:57:00-04:00,181.24000549316406,181.24000549316406,181.02999877929688,181.10000610351562,63404
2020-05-28 09:58:00-04:00,181.11000061035156,181.16000366210938,181.0,181.07000732421875,77463
2020-05-28 09:59:00-04:00,181.07000732421875,181.22000122070312,180.97000122070312,181.02999877929688,80057
2020-05-28 10:00:00-04:00,181.0399932861328,181.05999755859375,180.42999267578125,180.49000549316406,145243
2020-05-28 10:01:00-04:00,180.5,180.75,180.3800048828125,180.6024932861328,110749
2020-05-28 10:02:00-04:00,180.58999633789062,181.05999755859375,180.56500244140625,180.88710021972656,138193
2020-05-28 10:03:00-04:00,180.89999389648438,180.9600067138672,180.8300018310547,180.91000366210938,53998
2020-05-28 10:04:00-04:00,180.9199981689453,180.97999572753906,180.75999450683594,180.76010131835938,45836
2020-05-28 10:05:00-04:00,180.75999450683594,180.8000030517578,180.66000366210938,180.6699981689453,52125
2020-05-28 10:06:00-04:00,180.6699981689453,181.27000427246094,180.6699981689453,181.22149658203125,85687
2020-05-28 10:07:00-04:00,181.2200927734375,181.47000122070312,181.2200927734375,181.42999267578125,90449
2020-05-28 10:08:00-04:00,181.43499755859375,181.5749969482422,181.41000366210938,181.52000427246094,79372
2020-05-28 10:09:00-04:00,181.52110290527344,181.58999633789062,181.47000122070312,181.52000427246094,52607
2020-05-28 10:10:00-04:00,181.52000427246094,181.72000122070312,181.4600067138672,181.61000061035156,63388
2020-05-28 10:11:00-04:00,181.61000061035156,181.64999389648438,181.52000427246094,181.61000061035156,57532
2020-05-28 10:12:00-04:00,181.60000610351562,181.6322021484375,181.5399932861328,181.5800018310547,93732
2020-05-28 10:13:00-04:00,181.58999633789062,181.7899932861328,181.5500030517578,181.72999572753906,78890
2020-05-28 10:14:00-04:00,181.72999572753906,181.8699951171875,181.7100067138672,181.75,78989
2020-05-28 10:15:00-04:00,181.75,182.02499389648438,181.69000244140625,182.02000427246094,134367
2020-05-28 10:16:00-04:00,182.00999450683594,182.02000427246094,181.80999755859375,181.8800048828125,58067
2020-05-28 10:17:00-04:00,181.8800048828125,181.91000366210938,181.4600067138672,181.5,73811
2020-05-28 10:18:00-04:00,181.5,181.5749969482422,181.3800048828125,181.4001007080078,78015
2020-05-28 10:19:00-04:00,181.40989685058594,181.60989379882812,181.38999938964844,181.60989379882812,63102
2020-05-28 10:20:00-04:00,181.5800018310547,181.72999572753906,181.52999877929688,181.64999389648438,61540
2020-05-28 10:21:00-04:00,181.6490020751953,181.6999969482422,181.57000732421875,181.61000061035156,49660
2020-05-28 10:22:00-04:00,181.6199951171875,181.66000366210938,181.5500030517578,181.66000366210938,54790
2020-05-28 10:23:00-04:00,181.66000366210938,181.8300018310547,181.66000366210938,181.80999755859375,53880
2020-05-28 10:24:00-04:00,181.80999755859375,181.80999755859375,181.5500030517578,181.58999633789062,57241
2020-05-28 10:25:00-04:00,181.60000610351562,181.66000366210938,181.51199340820312,181.63999938964844,54144
2020-05-28 10:26:00-04:00,181.63999938964844,181.91000366210938,181.6199951171875,181.86000061035156,66415
2020-05-28 10:27:00-04:00,181.85000610351562,181.9550018310547,181.80270385742188,181.83999633789062,64504
2020-05-28 10:28:00-04:00,181.83999633789062,181.85000610351562,181.69000244140625,181.7100067138672,43515
2020-05-28 10:29:00-04:00,181.69000244140625,181.80999755859375,181.66000366210938,181.80999755859375,46674
2020-05-28 10:30:00-04:00,181.80999755859375,181.89999389648438,181.5399932861328,181.5576934814453,61585
2020-05-28 10:31:00-04:00,181.5406951904297,181.72000122070312,181.4499969482422,181.7100067138672,72833
2020-05-28 10:32:00-04:00,181.7100067138672,181.77999877929688,181.5800018310547,181.5800018310547,27740
2020-05-28 10:33:00-04:00,181.5800018310547,181.70199584960938,181.47000122070312,181.70199584960938,41519
2020-05-28 10:34:00-04:00,181.6999969482422,181.77000427246094,181.52000427246094,181.72000122070312,64299
2020-05-28 10:35:00-04:00,181.7100067138672,181.88999938964844,181.6699981689453,181.77000427246094,58483
2020-05-28 10:36:00-04:00,181.77000427246094,181.77000427246094,181.6300048828125,181.72999572753906,35561
2020-05-28 10:37:00-04:00,181.71499633789062,182.0,181.71499633789062,181.85000610351562,82094
2020-05-28 10:38:00-04:00,181.84829711914062,182.02000427246094,181.84500122070312,182.0,61255
2020-05-28 10:39:00-04:00,181.9949951171875,182.0,181.85000610351562,181.98570251464844,73199
2020-05-28 10:40:00-04:00,181.97000122070312,182.18499755859375,181.92999267578125,182.1699981689453,91823
2020-05-28 10:41:00-04:00,182.17869567871094,182.17869567871094,182.0814971923828,182.0814971923828,87300
2020-05-28 10:42:00-04:00,182.0800018310547,182.27000427246094,182.0800018310547,182.25,107700
2020-05-28 10:43:00-04:00,182.25,182.27999877929688,182.2100067138672,182.22000122070312,67604
2020-05-28 10:44:00-04:00,182.22000122070312,182.22000122070312,182.07000732421875,182.10000610351562,83239
2020-05-28 10:45:00-04:00,182.10000610351562,182.1699981689453,182.08999633789062,182.16000366210938,54264
2020-05-28 10:46:00-04:00,182.1699981689453,182.25,182.05999755859375,182.24000549316406,54963
2020-05-28 10:47:00-04:00,182.24000549316406,182.35499572753906,182.24000549316406,182.30999755859375,71781
2020-05-28 10:48:00-04:00,182.30999755859375,182.3699951171875,182.2100067138672,182.34500122070312,56724
2020-05-28 10:49:00-04:00,182.35000610351562,182.35499572753906,182.24000549316406,182.24000549316406,59298
2020-05-28 10:50:00-04:00,182.22000122070312,182.35000610351562,182.17999267578125,182.2100067138672,60384
2020-05-28 10:51:00-04:00,182.2100067138672,182.25,182.1226043701172,182.1300048828125,50394
2020-05-28 10:52:00-04:00,182.13870239257812,182.19000244140625,182.0843048095703,182.13999938964844,53323
2020-05-28 10:53:00-04:00,182.13999938964844,182.1999053955078,182.05999755859375,182.05999755859375,64761
2020-05-28 10:54:00-04:00,182.06500244140625,182.07000732421875,181.91000366210938,181.94000244140625,83396
2020-05-28 10:55:00-04:00,181.92999267578125,182.14500427246094,181.92999267578125,182.1300048828125,63070
2020-05-28 10:56:00-04:00,182.125,182.13999938964844,182.0399932861328,182.10000610351562,44353
2020-05-28 10:57:00-04:00,182.08999633789062,182.13999938964844,182.03500366210938,182.13999938964844,46304
2020-05-28 10:58:00-04:00,182.13999938964844,182.24000549316406,182.05999755859375,182.23500061035156,65394
2020-05-28 10:59:00-04:00,182.24000549316406,182.26499938964844,182.15260314941406,182.2425994873047,44060
2020-05-28 11:00:00-04:00,182.1273956298828,182.29010009765625,182.11000061035156,182.2899932861328,58476
2020-05-28 11:01:00-04:00,182.3000030517578,182.4600067138672,182.2949981689453,182.42999267578125,74323
2020-05-28 11:02:00-04:00,182.4199981689453,182.47000122070312,182.32000732421875,182.40499877929688,86524
2020-05-28 11:03:00-04:00,182.41000366210938,182.4199981689453,182.13999938964844,182.15499877929688,76007
2020-05-28 11:04:00-04:00,182.1699981689453,182.19000244140625,182.03500366210938,182.13999938964844,41343
2020-05-28 11:05:00-04:00,182.13999938964844,182.36279296875,182.13999938964844,182.3000030517578,58650
2020-05-28 11:06:00-04:00,182.2958984375,182.3961944580078,182.27499389648438,182.32000732421875,46577
2020-05-28 11:07:00-04:00,182.32000732421875,182.38999938964844,182.19500732421875,182.22999572753906,79777
2020-05-28 11:08:00-04:00,182.22999572753906,182.2449951171875,181.9600067138672,182.0800018310547,73390
2020-05-28 11:09:00-04:00,182.0749969482422,182.1199951171875,181.7949981689453,181.8000030517578,131267
2020-05-28 11:10:00-04:00,181.8300018310547,181.94000244140625,181.74000549316406,181.89999389648438,81108
2020-05-28 11:11:00-04:00,181.90499877929688,182.07000732421875,181.88999938964844,182.00999450683594,78045
2020-05-28 11:12:00-04:00,182.0,182.0500030517578,181.8300018310547,181.92999267578125,73448
2020-05-28 11:13:00-04:00,181.93499755859375,182.08999633789062,181.89999389648438,182.07000732421875,66523
2020-05-28 11:14:00-04:00,182.05999755859375,182.1199951171875,181.9199981689453,182.05999755859375,68568
2020-05-28 11:15:00-04:00,182.07000732421875,182.125,181.97000122070312,181.97999572753906,47800
2020-05-28 11:16:00-04:00,181.97999572753906,181.98199462890625,181.80990600585938,181.81100463867188,82823
2020-05-28 11:17:00-04:00,181.80999755859375,181.82000732421875,181.69000244140625,181.75999450683594,73048
2020-05-28 11:18:00-04:00,181.75,181.89039611816406,181.72999572753906,181.8249969482422,46565
2020-05-28 11:19:00-04:00,181.82000732421875,181.9199981689453,181.7899932861328,181.8300018310547,79664
2020-05-28 11:20:00-04:00,181.8300018310547,181.8300018310547,181.6750030517578,181.710205078125,56235
2020-05-28 11:21:00-04:00,181.69000244140625,181.6999969482422,181.6199951171875,181.69000244140625,64562
2020-05-28 11:22:00-04:00,181.68499755859375,181.7050018310547,181.47999572753906,181.5,74595
2020-05-28 11:23:00-04:00,181.4949951171875,181.61000061035156,181.44500732421875,181.58999633789062,89528
2020-05-28 11:24:00-04:00,181.61000061035156,181.6199951171875,181.4600067138672,181.52000427246094,56148
2020-05-28 11:25:00-04:00,181.52499389648438,181.6199951171875,181.4600067138672,181.5500030517578,59443
2020-05-28 11:26:00-04:00,181.5800018310547,181.66000366210938,181.57000732421875,181.60000610351562,57880
2020-05-28 11:27:00-04:00,181.60000610351562,181.77000427246094,181.60000610351562,181.77000427246094,56540
2020-05-28 11:28:00-04:00,181.77499389648438,181.89999389648438,181.75,181.8699951171875,60746
2020-05-28 11:29:00-04:00,181.88999938964844,182.08999633789062,181.85000610351562,182.08999633789062,75033
2020-05-28 11:30:00-04:00,182.08999633789062,182.08999633789062,181.9199981689453,181.99000549316406,57332
2020-05-28 11:31:00-04:00,181.92999267578125,181.92999267578125,181.82000732421875,181.9199981689453,37991
2020-05-28 11:33:00-04:00,181.8699951171875,181.8699951171875,181.75,181.8249969482422,92870
2020-05-28 11:34:00-04:00,181.8699951171875,181.8800048828125,181.82000732421875,181.875,44398
2020-05-28 11:35:00-04:00,181.8699951171875,181.99000549316406,181.8000030517578,181.9600067138672,56788
2020-05-28 11:36:00-04:00,181.9644012451172,181.97999572753906,181.80999755859375,181.85000610351562,33322
2020-05-28 11:37:00-04:00,181.83999633789062,181.83999633789062,181.6199951171875,181.6300048828125,41239
2020-05-28 11:38:00-04:00,181.63999938964844,181.72000122070312,181.58999633789062,181.65499877929688,54814
2020-05-28 11:39:00-04:00,181.6699981689453,181.76499938964844,181.65919494628906,181.7100067138672,33498
2020-05-28 11:40:00-04:00,181.69000244140625,181.69000244140625,181.41000366210938,181.58999633789062,63224
2020-05-28 11:41:00-04:00,181.61000061035156,181.7899932861328,181.61000061035156,181.74000549316406,58216
2020-05-28 11:42:00-04:00,181.73989868164062,181.73989868164062,181.61000061035156,181.6501007080078,31309
2020-05-28 11:43:00-04:00,181.6699981689453,181.80499267578125,181.6699981689453,181.74000549316406,54541
2020-05-28 11:44:00-04:00,181.74000549316406,181.88999938964844,181.67999267578125,181.8699951171875,58363
2020-05-28 11:45:00-04:00,181.8800048828125,181.99000549316406,181.80999755859375,181.82009887695312,53774
2020-05-28 11:46:00-04:00,181.8300018310547,181.94000244140625,181.75,181.91000366210938,51535
2020-05-28 11:47:00-04:00,181.89999389648438,182.0,181.89999389648438,181.9199981689453,39291
2020-05-28 11:48:00-04:00,181.9149932861328,181.98980712890625,181.91000366210938,181.9199981689453,26924
2020-05-28 11:49:00-04:00,181.9149932861328,182.02999877929688,181.91189575195312,181.9199981689453,50414
2020-05-28 11:50:00-04:00,181.9199981689453,182.02000427246094,181.89999389648438,181.9949951171875,36313
2020-05-28 11:51:00-04:00,181.99000549316406,182.02870178222656,181.93499755859375,181.99000549316406,34646
2020-05-28 11:52:00-04:00,181.99000549316406,181.99000549316406,181.8800048828125,181.9550018310547,34055
2020-05-28 11:53:00-04:00,181.9499969482422,182.07000732421875,181.9499969482422,182.0500030517578,44363
2020-05-28 11:54:00-04:00,182.0500030517578,182.0800018310547,181.92999267578125,181.97000122070312,54647
2020-05-28 11:55:00-04:00,181.9600067138672,182.03500366210938,181.93499755859375,182.02999877929688,33322
2020-05-28 11:56:00-04:00,182.02000427246094,182.1300048828125,182.0050048828125,182.11500549316406,52702
2020-05-28 11:57:00-04:00,182.11000061035156,182.12130737304688,182.0800018310547,182.10000610351562,32251
2020-05-28 11:58:00-04:00,182.10000610351562,182.3300018310547,182.10000610351562,182.27000427246094,54233
2020-05-28 11:59:00-04:00,182.2899932861328,182.47000122070312,182.2899932861328,182.44500732421875,95897
2020-05-28 12:00:00-04:00,182.42999267578125,182.5500030517578,182.3800048828125,182.47999572753906,104539
2020-05-28 12:01:00-04:00,182.4626007080078,182.5,182.41000366210938,182.4499969482422,39870
2020-05-28 12:02:00-04:00,182.4499969482422,182.50999450683594,182.44500732421875,182.49000549316406,36577
2020-05-28 12:03:00-04:00,182.48500061035156,182.5,182.42999267578125,182.47999572753906,43745
2020-05-28 12:04:00-04:00,182.47000122070312,182.47430419921875,182.34280395507812,182.41000366210938,51874
2020-05-28 12:05:00-04:00,182.39999389648438,182.5800018310547,182.39999389648438,182.5316925048828,50015
2020-05-28 12:06:00-04:00,182.52999877929688,182.5850067138672,182.51010131835938,182.57000732421875,50980
2020-05-28 12:07:00-04:00,182.57000732421875,182.61000061035156,182.5399932861328,182.60000610351562,74644
2020-05-28 12:08:00-04:00,182.59500122070312,182.66000366210938,182.5399932861328,182.5789031982422,40217
2020-05-28 12:09:00-04:00,182.5749969482422,182.5800018310547,182.52000427246094,182.52999877929688,32286
2020-05-28 12:10:00-04:00,182.52999877929688,182.5500030517578,182.44000244140625,182.44000244140625,57868
2020-05-28 12:11:00-04:00,182.42999267578125,182.42999267578125,182.3000030517578,182.35000610351562,54506
2020-05-28 12:12:00-04:00,182.35000610351562,182.46499633789062,182.34500122070312,182.45989990234375,79686
2020-05-28 12:13:00-04:00,182.4499969482422,182.47999572753906,182.41000366210938,182.41000366210938,34808
2020-05-28 12:14:00-04:00,182.41000366210938,182.48500061035156,182.38999938964844,182.39999389648438,43772
2020-05-28 12:15:00-04:00,182.41990661621094,182.50999450683594,182.36000061035156,182.38999938964844,53981
2020-05-28 12:16:00-04:00,182.38999938964844,182.44000244140625,182.32000732421875,182.3708038330078,50373
2020-05-28 12:17:00-04:00,182.3699951171875,182.49000549316406,182.36000061035156,182.47000122070312,41500
2020-05-28 12:18:00-04:00,182.47000122070312,182.63999938964844,182.4600067138672,182.60499572753906,70213
2020-05-28 12:19:00-04:00,182.61000061035156,182.67999267578125,182.61000061035156,182.6199951171875,26640
2020-05-28 12:20:00-04:00,182.6199951171875,182.62899780273438,182.47000122070312,182.47000122070312,42452
2020-05-28 12:21:00-04:00,182.4600067138672,182.52999877929688,182.42999267578125,182.5,30367
2020-05-28 12:22:00-04:00,182.5,182.66000366210938,182.5,182.58999633789062,31850
2020-05-28 12:23:00-04:00,182.58999633789062,182.6199951171875,182.48500061035156,182.5500030517578,38037
2020-05-28 12:24:00-04:00,182.55999755859375,182.61000061035156,182.52999877929688,182.5800018310547,26196
2020-05-28 12:25:00-04:00,182.58999633789062,182.6999969482422,182.5399932861328,182.6699981689453,56434
2020-05-28 12:26:00-04:00,182.67999267578125,182.6999969482422,182.64500427246094,182.67010498046875,30683
2020-05-28 12:27:00-04:00,182.67129516601562,182.67129516601562,182.5800018310547,182.61000061035156,26675
2020-05-28 12:28:00-04:00,182.60260009765625,182.6300048828125,182.49000549316406,182.5,55900
2020-05-28 12:29:00-04:00,182.5050048828125,182.67999267578125,182.5050048828125,182.67999267578125,33312
2020-05-28 12:30:00-04:00,182.67999267578125,182.6999969482422,182.60000610351562,182.66000366210938,40069
2020-05-28 12:31:00-04:00,182.66329956054688,182.75999450683594,182.66000366210938,182.7550048828125,67722
2020-05-28 12:32:00-04:00,182.7550048828125,182.85499572753906,182.73500061035156,182.85000610351562,61635
2020-05-28 12:33:00-04:00,182.86000061035156,182.91000366210938,182.82000732421875,182.88999938964844,56112
2020-05-28 12:34:00-04:00,182.89039611816406,183.0800018310547,182.88999938964844,183.0399932861328,167764
2020-05-28 12:35:00-04:00,183.03219604492188,183.0500030517578,182.97999572753906,183.0399932861328,40264
2020-05-28 12:36:00-04:00,183.02999877929688,183.0399932861328,182.9499969482422,182.97000122070312,44822
2020-05-28 12:37:00-04:00,182.97000122070312,182.99989318847656,182.9499969482422,182.97999572753906,32882
2020-05-28 12:38:00-04:00,182.97999572753906,183.25999450683594,182.9149932861328,183.14999389648438,97888
2020-05-28 12:39:00-04:00,183.13999938964844,183.14999389648438,183.0399932861328,183.07000732421875,36154
